county_name,year,GDP,primary_ind,secondary_ind,tertiary_ind,finance_rev,finance_exp,常住人口,城镇人口,乡村人口,人均gdp,第一产业占gdp比重,第二产业占gdp比重,第三产业占gdp比重,城镇化率,财政自给率,非农产业合计占比,gdp相对误差
平定县,2021,1436337,61071,825609,549657,57148,255176,303644,158138,145506,47303.32231165444,0.0425185732874666,0.5748017352473688,0.3826796914651645,0.5208006744740551,0.2239552308994576,1436337,0.0
平定县,2022,1594577,62828,973097,558652,77402,284842,303592,159958,143634,52523.68310100398,0.0394010449166142,0.6102540046670685,0.3503449504163173,0.5268847663970065,0.2717366118760576,1594577,0.0
平定县,2023,1593377,68177,952071,573129,100783,350033,300448,161900,138548,53033.37016721696,0.0427877394991894,0.5975177249326431,0.3596945355681675,0.5388619661305784,0.2879242814248942,1593377,0.0
平定县,2024,1462710,70054,728624,664032,91319,320129,296861,163692,133169,49272.55516891744,0.0478932939543723,0.4981329176665231,0.4539737883791045,0.5514095822624057,0.2852568808199194,1462710,0.0
盂县,2019,1292797,38008,792423,562366,86286,267982,283264,132992,150272,45639.297616357886,0.0293998206988413,0.6129523815417269,0.4349994624059307,0.4694984184365115,0.3219843123791897,1392797,0.077351664646499
盂县,2020,1311934,38422,688506,585006,75002,287619,280888,135878,145010,46706.65888183191,0.0292865342311427,0.5248023147505896,0.4459111510182676,0.4837444105835778,0.2607685862199646,1311934,0.0
盂县,2021,1683069,59916,986412,636741,89749,237533,279168,138370,140798,60288.750859697386,0.0355992535065407,0.5860793586002713,0.378321387893188,0.4956513640531866,0.3778380267162878,1683069,0.0
盂县,2022,1864174,61826,1132278,670070,140489,357235,279151,140165,138986,66780.1297505651,0.0331653590276444,0.6073885806797005,0.3594460602926551,0.5021117603017722,0.3932677369238736,1864174,0.0
盂县,2023,1855634,71439,1100819,683376,165237,396491,276579,142450,134129,67092.3678225751,0.0384984323417225,0.5932306694100238,0.3682708982482537,0.5150427183553343,0.4167484255632536,1855634,0.0
盂县,2024,1551808,64357,828628,658823,121044,359494,273113,144559,128554,56819.26528579745,0.0414722697653318,0.5339758526828061,0.4245518775518621,0.5293010585362102,0.3367065931559358,1551808,0.0
潞州区,2019,4560214,17787,1566041,2976386,114863,271277,891778,766885,124893,51136.2020592569,0.0039004748461366,0.3434139275042794,0.652685597649584,0.8599505706577197,0.4234159180468672,4560214,0.0
潞州区,2020,4725533,19868,1606878,3098787,116965,317594,895410,770410,125000,52775.07510525904,0.00420439345149,0.3400416418634681,0.6557539646850419,0.860399146759585,0.3682846653274306,4725533,0.0
潞州区,2021,5657023,32205,2206526,3418292,157717,278408,899034,776980,122054,62923.348838864826,0.0056929236455287,0.3900507387012568,0.6042563376532144,0.8642387273451282,0.5664959340248843,5657023,0.0
潞州区,2022,6024698,34524,2380556,3609618,158732,363559,901265,781741,119524,66847.13153179143,0.0057304117152428,0.3951328348740468,0.5991367534107104,0.8673819575818433,0.4366058879026513,6024698,0.0
潞州区,2023,6112799,35825,2381820,3695154,150445,389945,906015,789302,116713,67469.07060037638,0.0058606540146338,0.3896447437581376,0.6044946022272285,0.8711798369784165,0.3858108194745412,6112799,0.0
潞州区,2024,6295494,30843,1838640,4426011,147852,348098,910181,796857,113324,69167.49525643801,0.004899218393346,0.2920565089888101,0.7030442726178439,0.8754928964678454,0.4247424575837839,6295494,0.0
上党区,2019,2161812,65187,1377000,719625,202751,286993,320377,140810,179567,67477.12850797654,0.0301538709193953,0.6369656565880845,0.3328804724925202,0.4395134482188172,0.7064667082472394,2161812,0.0
上党区,2020,2200841,77134,1348420,775287,158450,329361,319537,147194,172343,68875.93612007373,0.0350475113831485,0.6126839694462253,0.3522685191706261,0.4606477497128658,0.4810830669083468,2200841,0.0
上党区,2021,3052100,116489,2044280,891331,213902,364289,319329,149858,169471,95578.54125369134,0.0381668359490187,0.6697945676747158,0.2920385963762655,0.469290293083309,0.5871766646810637,3052100,0.0
上党区,2022,3669742,119238,2661685,888819,207014,361309,317993,150792,167201,115403.2321466196,0.0324922024491095,0.72530575718947,0.2422020403614205,0.4741991175906387,0.5729555588153077,3669742,0.0
上党区,2023,3532023,125906,2488738,917379,207450,489964,316289,153463,162826,111670.75048452524,0.035646993238719,0.7046211193981466,0.2597318873631344,0.4851986632478524,0.42339845376395,3532023,0.0
上党区,2024,3075636,109369,2095533,870734,216193,452181,313124,156992,156132,98224.21788173376,0.0355597996641995,0.6813332266887239,0.2831069736470766,0.5013732578786678,0.4781116411348552,3075636,0.0
屯留区,2019,1317413,55485,897554,364374,110079,206386,254039,115473,138566,51858.69098839154,0.0421166331287151,0.6813003970660682,0.2765829698052167,0.4545483173843386,0.5333646662079792,1317413,0.0
屯留区,2020,1368264,69116,923145,376003,118035,236868,253699,120532,133167,53932.5736404164,0.0505136435658615,0.6746833944326533,0.2748029620014851,0.475098443430995,0.4983155175034196,1368264,0.0
屯留区,2021,2183253,103368,1669683,410202,199266,257938,251579,121656,129923,86782.00485732115,0.0473458641760712,0.7647684441519146,0.1878856916720142,0.4835697733117629,0.7725344850312866,2183253,0.0
屯留区,2022,2563843,110089,2063306,390448,163566,359688,250905,122969,127936,102183.81459117992,0.0429390567207118,0.8047708069487874,0.1522901363305007,0.490101831370439,0.4547441115633549,2563843,0.0
屯留区,2023,2484147,102992,1958659,422496,173380,448683,249432,124866,124566,99592.15337246224,0.0414597042767597,0.7884634041383219,0.1700768915849183,0.5006013663042432,0.3864198108686979,2484147,0.0
屯留区,2024,1734985,89930,1141652,503403,169889,380887,246886,127462,119424,70274.74218870248,0.0518333011524595,0.6580183690348907,0.2901483298126496,0.5162787683384235,0.4460351757870444,1734985,0.0
潞城区,2019,1242811,30261,801621,410929,79216,177255,219513,127175,92338,56616.7379608497,0.0243488350199668,0.6450063605809733,0.3306448043990598,0.5793506534920483,0.4469041775972469,1242811,0.0
潞城区,2020,1284375,39361,816197,428817,81800,194324,219055,129702,89353,58632.53520805277,0.0306460340632603,0.6354818491484185,0.3338721167883212,0.5920978749629089,0.4209464605504209,1284375,0.0
潞城区,2021,1746782,62156,1222392,462234,112991,171557,216699,129823,86876,80608.6783972238,0.0355831466090216,0.6997965401521197,0.2646203132388586,0.5990936737133074,0.6586207499548256,1746782,0.0
潞城区,2022,1891544,66533,1332559,492452,79828,243984,215507,130188,85319,87771.81251653079,0.0351739108368613,0.7044821584906299,0.2603439306725088,0.6041010268807974,0.3271853892058495,1891544,0.0
潞城区,2023,1814192,73003,1248067,493122,75885,231238,214042,131565,82477,84758.69221928407,0.0402399525518798,0.6879464797551748,0.2718135676929454,0.6146690836377907,0.3281683806294813,1814192,0.0
潞城区,2024,1498898,71292,708332,719274,76667,260846,211307,132949,78358,70934.61172606681,0.0475629429087236,0.4725685136680415,0.4798685434232349,0.6291746132404511,0.2939167171434486,1498898,0.0
襄垣县,2019,2147786,46001,1451620,650165,175817,78851,260357,135320,125037,82493.88339856429,0.0214178693780479,0.6758680799669986,0.3027140506549535,0.5197478846353276,2.229737099085617,2147786,0.0
襄垣县,2020,2247510,56329,1501753,689428,179995,290026,260026,139503,120523,86434.04890280202,0.0250628473288216,0.6681852361057348,0.3067519165654435,0.5364963503649635,0.620616772289381,2247510,0.0
襄垣县,2021,3207125,83448,2376821,746856,222002,270354,257760,140250,117510,124422.91278708876,0.0260195658105,0.7411064426862065,0.2328739915032934,0.5441108007448789,0.8211530067984938,3207125,0.0
襄垣县,2022,4489199,86461,3660914,741824,264291,352690,257200,141511,115689,174541.17418351478,0.0192597833154645,0.8154938108112383,0.1652464058732972,0.5501982892690513,0.7493577929626585,4489199,0.0
襄垣县,2023,4707924,91749,3856062,760113,272739,352417,255285,143059,112226,184418.355955109,0.0194882075411582,0.8190578267618593,0.1614539656969823,0.5603893687447363,0.77390988516445,4707924,0.0
襄垣县,2024,4725287,92142,3701935,931210,356698,394097,251321,144559,106762,188017.99292538228,0.0194997679506027,0.7834307207160115,0.1970695113333856,0.5751966608440998,0.9051020434055576,4725287,0.0
平顺县,2019,230936,28270,58861,143805,11439,2813,116838,36973,79865,19765.487255858538,0.122414868188589,0.2548801399521945,0.6227049918592165,0.3164467039832931,4.066477070742979,230936,0.0
平顺县,2020,243258,33039,54873,155346,12277,229729,115885,38131,77754,20991.32760926781,0.13581876032854,0.2255753150975507,0.6386059245739092,0.3290417223972041,0.0534412285780201,243258,0.0
平顺县,2021,301830,49191,76830,175809,15129,220907,112985,38408,74577,26714.16559720317,0.1629758473312792,0.254547261703608,0.5824768909651128,0.3399389299464531,0.0684858334050075,301830,0.0
平顺县,2022,320478,48261,85582,186635,19088,234518,111605,38593,73012,28715.3801352986,0.1505906801714938,0.2670448517526944,0.5823644680758118,0.3457999193584516,0.0813924730724294,320478,0.0
平顺县,2023,320720,51117,74710,194893,21889,232185,109789,39974,69815,29212.39832770132,0.1593820154652032,0.232944624594662,0.6076733599401347,0.3640984069442294,0.0942739625729482,320720,0.0
平顺县,2024,379025,51864,127329,199832,20579,256264,107557,41773,65784,35239.45442881449,0.1368353011015104,0.3359382626475826,0.5272264362509069,0.3883801147298641,0.0803039053476102,379025,0.0
黎城县,2019,303581,22556,78276,202749,21301,141586,134876,60701,74175,22508.155639253837,0.0742997750188582,0.2578422233275468,0.6678580016535949,0.4500504166790237,0.1504456655319028,303581,0.0
黎城县,2020,336597,25975,90917,219705,24799,156750,134098,62328,71770,25100.82178705126,0.0771694340710107,0.270106388351649,0.6527241775773402,0.4647944040925293,0.158207336523126,336597,0.0
黎城县,2021,434049,40592,137211,256246,39493,141262,129920,61503,68417,33408.94396551724,0.0935193952756486,0.3161186870606775,0.590361917663674,0.4733913177339901,0.2795727088672113,434049,0.0
黎城县,2022,589006,43505,293772,251729,43480,185928,128495,61562,66933,45838.82641347912,0.0738617263661151,0.4987589260550826,0.4273793475788022,0.4791003540993813,0.2338539649756895,589006,0.0
黎城县,2023,602749,48475,279993,274281,47135,215595,126783,62389,64394,47541.78399312211,0.080423194397668,0.4645266935324654,0.4550501120698665,0.4920927884653305,0.2186275191910758,602749,0.0
黎城县,2024,602284,55007,276455,270822,42067,201069,124738,63460,61278,48283.92310282352,0.0913306679241022,0.4590110313406964,0.4496583007352013,0.5087463323125271,0.2092167365431767,602284,0.0
壶关县,2019,536090,47720,189617,298753,22505,240115,241619,88686,152933,22187.410758259903,0.0890149042138446,0.3537036691600291,0.5572814266261262,0.3670489489651062,0.0937259229952314,536090,0.0
壶关县,2020,587635,61621,216275,309739,27820,268868,239957,92935,147022,24489.179311293272,0.1048627123980021,0.3680430879712746,0.5270941996307231,0.3872985576582471,0.1034708481485338,587635,0.0
壶关县,2021,758762,84078,338135,336549,38141,237416,234165,92922,141243,32402.87831230116,0.1108094501306074,0.445640398438509,0.4435501514308834,0.3968227531868554,0.1606505037571183,758762,0.0
壶关县,2022,880410,85654,468074,326682,40804,287738,232736,93886,138850,37828.69861130208,0.0972887631898774,0.5316545700298725,0.3710566667802501,0.4034012787020486,0.1418095628662185,880410,0.0
壶关县,2023,826369,91703,394361,340305,43979,313652,230763,96990,133773,35810.290211169035,0.1109710068988551,0.4772214349763846,0.4118075581247602,0.4203013481363997,0.1402159080764669,826369,0.0
壶关县,2024,690600,94298,179013,417289,43274,335121,226968,99792,127176,30427.19678544993,0.136545033304373,0.2592137271937446,0.6042412395018825,0.4396743153219837,0.1291294786062347,690600,0.0
长子县,2019,1706323,89139,1125158,492026,152987,292530,300348,100661,199687,56811.53195626407,0.0522404023153881,0.6594050481649723,0.2883545495196396,0.335147895108341,0.5229788397771169,1706323,0.0
长子县,2020,1795717,106327,1178941,510449,159498,296701,298608,104408,194200,60136.26560574399,0.0592114459015535,0.6565293974495982,0.2842591566488483,0.3496490382039329,0.5375714945349022,1795717,0.0
长子县,2021,2524690,144840,1795589,584261,188566,259276,294181,105881,188300,85820.97416216547,0.0573694196119127,0.7112116735123917,0.2314189068756956,0.3599178736900071,0.7272790385535105,2524690,0.0
长子县,2022,2998925,155062,2247489,596374,295188,386858,292335,106870,185465,102585.21901243436,0.0517058612669539,0.7494315463040923,0.1988625924289537,0.3655737424530076,0.7630396683020644,2998925,0.0
长子县,2023,3027484,170640,2229104,627740,296622,461733,289165,110158,179007,104697.45646948974,0.0563636339614016,0.7362892751869209,0.2073470908516775,0.3809520515968391,0.6424102240905458,3027484,0.0
长子县,2024,2681949,177986,1779641,724322,265192,462485,283972,114288,169684,94444.13533728676,0.0663644237828534,0.6635625807947877,0.2700729954223589,0.4024622145845365,0.5734067050823269,2681949,0.0
武乡县,2019,596831,34277,254457,308097,49566,196056,156095,54126,101969,38235.11323232647,0.0574316682611995,0.4263468217971251,0.5162215099416753,0.3467503763733623,0.2528155220957278,596831,0.0
武乡县,2020,650016,43845,276230,329941,54343,233934,155294,55657,99637,41857.122619032285,0.0674521857923497,0.4249587702456555,0.5075890439619948,0.3583976199981969,0.2323005634067728,650016,0.0
武乡县,2021,855080,75312,422909,356859,70159,206444,150792,55542,95250,56705.92604382195,0.0880759694999298,0.4945841324788324,0.4173398980212378,0.3683351901957663,0.339845188041309,855080,0.0
武乡县,2022,1145673,76427,706353,362893,182644,333429,149842,56041,93801,76458.73653581773,0.066709261717785,0.61653979800519,0.3167509402770249,0.374000613980059,0.5477747886356615,1145673,0.0
武乡县,2023,1124243,82755,662891,378597,201139,393855,147906,57713,90193,76010.64189417603,0.0736095310355501,0.5896332020746404,0.3367572668898094,0.3902005327708139,0.5106930215434614,1124243,0.0
武乡县,2024,877242,76909,474417,325916,197350,400327,145468,59770,85698,60304.80930513927,0.0876713609243515,0.54080515980767,0.3715234792679785,0.4108807435312233,0.4929719953937655,877242,0.0
沁县,2019,306154,45628,61618,198908,11239,148366,139618,60266,79352,21927.97490294948,0.149036106012007,0.2012647229825512,0.6496991710054417,0.4316492142846911,0.0757518568944367,306154,0.0
沁县,2020,328587,56369,61059,211159,12788,176526,138430,61725,76705,23736.690023838764,0.1715496961230967,0.1858229327392745,0.6426273711376287,0.4458932312360038,0.0724425863612159,328587,0.0
沁县,2021,409238,86258,91121,231859,13986,157698,135751,61739,74012,30146.2236005628,0.2107771028105894,0.2226601635234264,0.5665627336659841,0.4547959131056124,0.0886885058783243,409238,0.0
沁县,2022,426848,92920,93190,240738,10940,201534,134774,62212,72562,31671.39062430439,0.2176887322887772,0.2183212759577179,0.5639899917535047,0.4616023862169261,0.0542836444470908,426848,0.0
沁县,2023,433498,103181,78742,251575,11915,248345,133025,62934,70091,32587.70907724112,0.2380195525700233,0.1816432832446747,0.5803371641853019,0.4730990415335463,0.0479776117900501,433498,0.0
沁县,2024,457804,91515,93483,272806,13176,213396,130091,63692,66399,35191.05856669562,0.1998999571869184,0.2041987400721706,0.5959013027409109,0.4895957445172994,0.0617443625934881,457804,0.0
沁源县,2019,1289451,23495,887446,378510,131375,197903,150216,70744,79472,85839.79070139,0.0182209327845726,0.6882355358986111,0.2935435313168162,0.4709485008254779,0.6638353132595262,1289451,0.0
沁源县,2020,1348026,27578,910361,410087,135271,208006,149927,73023,76904,89912.1572498616,0.0204580623815861,0.675328962497756,0.3042129751206579,0.4870570344234194,0.6503225868484563,1348026,0.0
沁源县,2021,1980860,53420,1445271,482169,180932,235408,149481,74038,75443,132515.83813327446,0.0269680845693284,0.729617943721414,0.2434139717092576,0.4953004060716746,0.7685890029225855,1980860,0.0
沁源县,2022,3048114,52824,2473798,521492,306523,355672,149044,74681,74363,204511.01688092103,0.0173300604898635,0.8115831625720036,0.1710867769381329,0.5010667990660476,0.8618136935153737,3048114,0.0
沁源县,2023,3075621,49744,2493669,532208,314741,431752,148088,75875,72213,207688.739128086,0.016173644281919,0.810785529166305,0.173040826551776,0.5123642698935768,0.7289856213752339,3075621,0.0
沁源县,2024,2914669,53950,2373768,486951,297112,379295,145975,76983,68992,199669.05292002056,0.0185098204976276,0.8144211229474084,0.1670690565549638,0.5273711251926699,0.7833269618634572,2914669,0.0
城区(晋城市),2019,3426739,5385,1038687,2382667,94848,245629,566695,566695,0,60468.84126381916,0.0015714648825019,0.3031123759352551,0.695316159182243,1.0,0.3861433299813947,3426739,0.0
城区(晋城市),2020,4495778,8161,1077614,3410003,95058,206989,574822,574822,0,78211.65508627018,0.0018152586715803,0.2396946646386899,0.7584900766897298,1.0,0.4592417954577296,4495778,0.0
城区(晋城市),2021,3524822,4993,1011182,2508647,140243,178293,582364,582364,0,60526.09708017666,0.0014165254302203,0.2868746279953995,0.7117088465743802,1.0,0.7865872468352656,3524822,0.0
城区(晋城市),2022,4207112,7623,1328019,2871470,157617,330429,224497,223272,1225,187401.70247263883,0.0018119317954929,0.3156604815845168,0.6825275866199901,0.9945433569268186,0.4770071634148334,4207112,0.0
城区(晋城市),2023,4252681,8112,1078420,3166149,169358,325083,586025,586025,0,72568.25220767032,0.00190750258484,0.2535859143914157,0.7445065830237443,1.0,0.5209684911238053,4252681,0.0
城区(晋城市),2024,4310082,8398,1004982,3296701,178438,335421,587287,587287,0,73389.70554430797,0.0019484548089804,0.2331700417764673,0.764881271400405,1.0,0.5319821955095239,4310081,-2.32014147294645e-07
沁水县,2019,2195418,74875,1629856,490687,188270,280735,197572,93530,104042,111119.89553175552,0.0341051225780238,0.7423898319135581,0.223505045508418,0.4733970400664061,0.670632446969562,2195418,0.0
沁水县,2020,2271783,93096,1684794,493893,162310,267888,196489,95979,100510,115618.83871361756,0.0409792660654648,0.7416174872335958,0.2174032467009393,0.48847009247337,0.605887535089291,2271783,0.0
沁水县,2021,3310976,136838,2632428,541710,254188,305464,194762,96788,97974,170001.12958379972,0.0413285991804229,0.7950610333629722,0.1636103674566049,0.4969552582125877,0.832137338606186,3310976,0.0
沁水县,2022,4267926,133408,3584817,549700,400069,479009,193881,97477,96404,220131.21450786825,0.0312582739250868,0.8399435697807319,0.1287979219883381,0.5027671612999727,0.8352014262780031,4267925,-2.34305843165978e-07
沁水县,2023,4280697,146721,3499575,634400,373564,558166,191513,98620,92893,223519.91770793629,0.034275025772672,0.8175245760211479,0.1482001645993631,0.5149519875935316,0.6692704320936782,4280696,-2.336068168338e-07
沁水县,2024,4332963,147878,3386925,798160,378562,592445,189131,100410,88721,229098.50844123916,0.0341286089911222,0.7816648792062152,0.1842065118026625,0.5309018616725973,0.638982521584282,4332963,0.0
阳城县,2019,2171845,84016,1266668,821161,191086,345548,352160,172033,180127,61672.10926851431,0.0386841602416378,0.5832220991829528,0.3780937405754094,0.488508064516129,0.5529940847581233,2171845,0.0
阳城县,2020,2446440,104838,1468766,872836,197068,371171,350386,174902,175484,69821.28281381105,0.0428532888605483,0.6003686990075375,0.3567780121319141,0.4991694873653627,0.5309358759170302,2446440,0.0
阳城县,2021,3246204,149695,2162705,933804,300519,401399,346832,176038,170794,93595.86197352032,0.0461138609896358,0.6662258440935936,0.2876602949167705,0.5075598560686442,0.7486789952142382,3246204,0.0
阳城县,2022,3961240,151075,2922357,887808,419049,541815,345973,177593,168380,114495.63983316618,0.0381383102260908,0.7377379305470004,0.2241237592269087,0.5133146228173875,0.7734171257717117,3961240,0.0
阳城县,2023,4028543,163457,2893267,971819,435018,573947,341852,179593,162259,117844.65207165676,0.0405747189492578,0.718191912063493,0.2412333689872492,0.5253530767700643,0.7579410642446079,4028543,0.0
阳城县,2024,4115111,154003,2615545,1345563,414118,616127,338739,183461,155278,121483.23635601452,0.0374237778762225,0.6355952488280389,0.3269809732957385,0.5415998748298838,0.6721309080757701,4115111,0.0
陵川县,2019,441862,51463,89277,301122,18860,207562,206534,88185,118349,21394.15302081013,0.1164684901620868,0.2020472455200945,0.6814842643178187,0.4269757037582189,0.0908644164153361,441862,0.0
陵川县,2020,485611,63361,97896,324354,19920,238988,204780,89766,115014,23713.79040921965,0.130476863168256,0.2015934564908949,0.667929680340849,0.4383533548198066,0.0833514653455403,485611,0.0
陵川县,2021,615610,99831,152135,363644,33104,213064,199491,89327,110164,30859.03624724925,0.162165981709199,0.2471288640535404,0.5907051542372606,0.4477745863221899,0.1553711560845567,615610,0.0
陵川县,2022,735214,110152,245641,379421,35938,280481,199262,90513,108749,36896.849374190766,0.1498230447189525,0.3341081644255958,0.5160687908554517,0.4542411498429203,0.1281298911512722,735214,0.0
陵川县,2023,759637,117479,243400,398758,38166,295419,196712,91776,104936,38616.70869087803,0.1546514980181323,0.3204161987896851,0.5249323031921825,0.4665500833706129,0.1291927736536918,759637,0.0
陵川县,2024,828411,109217,268149,451044,40088,338496,194087,93705,100382,42682.45683636719,0.1318391474763131,0.3236907766796916,0.5444688687137182,0.4827989509858981,0.1184297598789941,828410,-1.20713027712089e-06
泽州县,2019,3019950,134163,2138420,747367,235833,387298,418125,194757,223368,72226.00896860987,0.0444255699597675,0.7080978161890098,0.2474766138512227,0.4657865470852018,0.6089187137552995,3019950,0.0
泽州县,2020,3005281,147598,2054959,802724,265000,485007,414893,197264,217629,72435.08567269151,0.0491128782965719,0.6837826479454001,0.2671044737580279,0.4754575276035025,0.5463838666246054,3005281,0.0
泽州县,2021,4327024,187726,3214409,924889,374189,526592,414416,200710,213706,104412.57094320684,0.0433845525238593,0.7428683085649629,0.2137471389111777,0.4843201034709085,0.7105861843704424,4327024,0.0
泽州县,2022,5564130,189927,4527065,847138,514158,693356,414643,203300,211343,134190.85815991106,0.0341341773107386,0.8136159651194347,0.1522498575698267,0.4903012953311644,0.7415497954874553,5564130,0.0
泽州县,2023,5613565,192244,4516721,904600,453287,746061,410160,206127,204033,136862.80963526428,0.0342463300950465,0.8046083014982458,0.1611453684067076,0.5025526623756583,0.6075736434420241,5613565,0.0
泽州县,2024,5853587,201848,4089052,1562688,400969,574569,406168,211004,195164,144117.38492446474,0.0344827880750726,0.6985549202565879,0.2669624625037605,0.5194993204782258,0.6978604832491833,5853588,1.7083542108454185e-07
高平县,2019,2295739,125217,1198027,972496,220392,406240,454382,239934,214448,50524.42658379953,0.0545432211588512,0.5218480846472531,0.4236091297834815,0.5280446848686787,0.5425167388735723,2295740,4.355895857499481e-07
高平县,2020,2523229,151381,1311743,1060105,237368,446623,452990,243462,209528,55701.64904302523,0.0599949509140866,0.5198668055891875,0.4201382434967258,0.5374555729707058,0.5314728529430862,2523229,0.0
高平县,2021,3417235,188180,2053018,1176036,360166,492468,450767,245548,205219,75809.34274248115,0.0550679130934805,0.6007833818862326,0.3441484123860373,0.5447337538018533,0.7313490419682092,3417234,-2.92634249619941e-07
高平县,2022,4273161,188792,2864081,1220289,568970,638318,450411,247729,202682,94872.48313207272,0.0441808768731157,0.6702487924044986,0.2855705647411834,0.5500065495736116,0.8913582258372786,4273162,2.340187977939516e-07
高平县,2023,4340004,183527,2897444,1259033,525088,797098,445586,250454,195132,97399.91830982122,0.0422872882144809,0.6676132095730787,0.2900995022124403,0.5620778031625769,0.6587496142256034,4340004,0.0
高平县,2024,4471964,194741,2519034,1758188,458289,644572,442198,256054,186144,101130.3533711143,0.0435470857994384,0.5632947850206308,0.3931579055645349,0.5790482996304823,0.7109973750023272,4471963,-2.23615395830556e-07
朔城区,2019,3144883,76382,694109,2374392,80150,257244,557366,383094,174272,56424.01940556116,0.0242877080005838,0.2207105955929044,0.7550016964065118,0.687329331175565,0.3115718928332633,3144883,0.0
朔城区,2020,3169048,91514,652394,2425140,73791,295740,565216,393702,171514,56067.91032101002,0.0288774420583089,0.2058643479051122,0.7652582100365788,0.6965514068957708,0.2495130858186244,3169048,0.0
朔城区,2021,3840687,130330,958554,2751803,93426,296721,569460,400535,168925,67444.36834896218,0.0339340331560473,0.2495787862952643,0.7164871805486883,0.7033593228672778,0.3148614354899046,3840687,0.0
朔城区,2022,3989486,140090,1062232,2787164,106351,374773,569740,402983,166757,70022.92273668692,0.0351147992498281,0.2662578587818079,0.6986273419683638,0.7073103520904273,0.2837744447972506,3989486,0.0
朔城区,2023,4168787,145974,1103915,2918898,103084,391454,568142,406429,161713,73375.79337559977,0.0350159410878991,0.2648048461099115,0.7001792128021892,0.7153651727913092,0.2633361774308092,4168787,0.0
朔城区,2024,3124175,126957,446952,2550266,85843,316871,570186,413019,157167,54792.2081566366,0.0406369681595941,0.1430624084758376,0.8163006233645682,0.7243583672696278,0.2709083507168532,3124175,0.0
平鲁区,2019,2178921,54968,1352088,771865,126809,227104,153512,84894,68618,141938.15467194747,0.0252271651886415,0.6205309875851396,0.3542418472262189,0.5530121423732347,0.5583741369592786,2178921,0.0
平鲁区,2020,2424358,42228,1595025,787105,111620,224667,147436,82811,64625,164434.6021324507,0.0174182195863812,0.6579164463334211,0.3246653340801977,0.5616742179657614,0.4968241886881474,2424358,0.0
平鲁区,2021,3241438,61188,2315421,864829,168643,238885,147289,83998,63291,220073.3252313479,0.0188768071454706,0.7143190769035225,0.2668041159510069,0.5702937761815207,0.7059589342152082,3241438,0.0
平鲁区,2022,3618685,57230,2714130,847325,246275,364391,147269,84819,62450,245719.39783661196,0.0158151372667142,0.7500321249293597,0.234152737803926,0.5759460578940578,0.6758536846409489,3618685,0.0
平鲁区,2023,3646234,61910,2658785,925539,237528,361472,145430,85259,60171,250720.89665130991,0.0169791626099696,0.7291866073323874,0.253834230057643,0.5862545554562333,0.6571131373937678,3646234,0.0
平鲁区,2024,4054199,60400,2928606,1065193,216622,342664,140534,85424,55110,288485.2775840722,0.0148981340087154,0.7223636530915232,0.2627382128997614,0.6078529039236057,0.6321702892629515,4054199,0.0
山阴县,2019,1360446,86441,522080,751925,150077,257066,203477,110251,93226,66859.9399440723,0.063538721860331,0.3837565033819791,0.5527047747576898,0.5418351951326195,0.5838072712844172,1360446,0.0
山阴县,2020,1510114,104288,625218,780608,123267,240085,199031,109806,89225,75873.30616838583,0.0690596868845663,0.4140203984599838,0.5169199146554498,0.551703001040039,0.5134306599745924,1510114,0.0
山阴县,2021,2040949,147903,966299,926747,180361,252043,196426,110080,86346,103904.2183824952,0.0724677588709958,0.4734557306429509,0.4540765104860533,0.5604146090639732,0.7155961482762861,2040949,0.0
山阴县,2022,2252845,163060,1176795,912990,249832,298109,196366,111192,85174,114726.83662141104,0.0723795911392039,0.5223595054253621,0.4052609034354338,0.5662487395985049,0.8380558788899363,2252845,0.0
山阴县,2023,2316630,175612,1211717,929301,210991,383628,192987,111229,81758,120040.72813194671,0.0758049407976241,0.5230515878668583,0.4011434713355175,0.576354884007731,0.5499885305556425,2316630,0.0
山阴县,2024,1743129,160079,761335,821715,188337,377951,189438,111911,77527,92015.8046432078,0.0918342819148783,0.4367634294421124,0.4714022886430092,0.5907526473041311,0.4983106275681239,1743129,0.0
应县,2019,707541,154997,79693,472851,17757,229128,252752,99346,153406,27993.48768753561,0.2190643369076845,0.1126337554996812,0.6683019075926342,0.3930572260555802,0.077498166963444,707541,0.0
应县,2020,767904,209541,91067,467296,18296,245165,243310,99113,144197,31560.72500102749,0.2728739529941242,0.1185916468725257,0.60853440013335,0.4073527598536846,0.0746272918238737,767904,0.0
应县,2021,948929,294183,126671,528075,19265,233465,239180,100218,138962,39674.26206204532,0.3100158178325248,0.1334883853270371,0.556495796840438,0.4190066059035036,0.0825177221425053,948929,0.0
应县,2022,990063,309643,148937,531483,18368,261035,239100,101790,137310,41407.90464240904,0.3127508047467686,0.1504318412060646,0.5368173540471667,0.4257214554579673,0.0703660428678146,990063,0.0
应县,2023,1030940,319409,142263,569268,19286,332428,235291,103000,132291,43815.53055577986,0.3098230740877257,0.1379934816769162,0.552183444235358,0.4377558002643535,0.0580155702889046,1030940,0.0
应县,2024,991118,294334,127306,569478,19688,293771,231654,105021,126633,42784.411233995525,0.2969717026630532,0.1284468650554222,0.5745814322815245,0.4533528451915356,0.0670181876359477,991118,0.0
右玉县,2019,912619,64579,408568,439472,44089,187608,90650,51635,39015,100675.0137892995,0.0707622786726991,0.4476873700854354,0.4815503512418654,0.5696083838940982,0.235005969894674,912619,0.0
